num,uni_num,序号,学校名称,学校标识码,主管部门,所在地,办学层次,备注,campusName,lng,lat,uid,area
425,121,173,河北科技师范学院,4113010798,河北省,秦皇岛市,本科,公办,河北科技师范学院(昌黎校区),119.185952,39.714636,217c389aecc315a82fb17e85,昌黎县
426,121,173,河北科技师范学院,4113010798,河北省,秦皇岛市,本科,公办,河北科技师范学院欧美学院,119.540022,39.906714,0a81b836967ce706725e80ca,海港区
427,121,173,河北科技师范学院,4113010798,河北省,秦皇岛市,本科,公办,河北科技师范学院-艺术学院,119.5331,39.936609,4c5c9411c6405143a2d23045,海港区
428,121,173,河北科技师范学院,4113010798,河北省,秦皇岛市,本科,公办,河北科技师范学院(北b教学楼),119.554515,39.920493,49b1a047c80a9c3d02294f85,海港区
429,122,174,唐山学院,4113011033,河北省,唐山市,本科,公办,唐山学院(大学西道校区东院),118.173299,39.683935,9b7e7da67226d768a1d230b2,路北区
430,122,174,唐山学院,4113011033,河北省,唐山市,本科,公办,唐山学院(华岩北路),118.176727,39.664214,ffd6d40362626c8f17b54bd3,路北区
431,122,174,唐山学院,4113011033,河北省,唐山市,本科,公办,唐山学院,118.19854,39.645238,8ff38ada257c33f3cafa5f16,路北区
432,122,174,唐山学院,4113011033,河北省,唐山市,本科,公办,唐山学院,118.170514,39.681532,31c76d1086d8d534a1046489,路北区
433,122,174,唐山学院,4113011033,河北省,唐山市,本科,公办,唐山学院(文北后街校区),118.226254,39.626107,c474d454a51c3654d8d891a8,路南区
434,122,174,唐山学院,4113011033,河北省,唐山市,本科,公办,唐山学院大学西道校区(北院),118.166974,39.683202,651a9e60a40fbb65cf06a4b3,路北区
435,123,175,华北科技学院,4113011104,应急管理部,廊坊市,本科,公办,华北科技学院,116.810463,39.962737,591782adb1f4eac609b93a83,三河市
436,123,175,华北科技学院,4113011104,应急管理部,廊坊市,本科,公办,华北科技学院北院,116.81054,39.965346,1f03a09c6818ecff29fc48a6,三河市
437,123,175,华北科技学院,4113011104,应急管理部,廊坊市,本科,公办,华北科技学院(南校区),116.84475,39.944444,5bbbeee416723b9e49fd3fed,三河市
438,123,175,华北科技学院,4113011104,应急管理部,廊坊市,本科,公办,华北科技学院-南区,116.812766,39.957963,74bf098b32dd9d2a7402693a,三河市
439,123,175,华北科技学院,4113011104,应急管理部,廊坊市,本科,公办,华北科技学院,116.811287,39.958398,5dc1004736ae25ab441a32a6,三河市
440,123,175,华北科技学院,4113011104,应急管理部,廊坊市,本科,公办,华北科技学院,116.811293,39.958399,8c30c5535ce8f284ab059ded,三河市
441,124,176,中国人民警察大学,4113011105,公安部,廊坊市,本科,公办,中国人民警察大学,116.663969,39.538804,69984c4238a32a38c42ba1f6,安次区
442,125,177,河北体育学院,4113011236,河北省,石家庄市,本科,公办,河北体育学院,114.507182,38.1284,89fd4ea3b88c8647e5e96567,长安区
443,125,177,河北体育学院,4113011236,河北省,石家庄市,本科,公办,河北体育学院(正定新区校区),114.650382,38.129919,1cdd3b7e1582fe5275e5b654,正定县
444,125,177,河北体育学院,4113011236,河北省,石家庄市,本科,公办,河北体育学院(东校区),114.544357,38.046769,a43766d503281b71ddee8b43,长安区
445,126,178,河北金融学院,4113011420,河北省,保定市,本科,公办,河北金融学院,115.505713,38.92512,b388f9fdc59a0840b35c6aeb,莲池区
446,127,179,北华航天工业学院,4113011629,河北省,廊坊市,本科,公办,北华航天工业学院-计算机学院,116.745027,39.532079,32e6a8b47d84f3a036b06ca1,广阳区
447,128,180,防灾科技学院,4113011775,中国地震局,廊坊市,本科,公办,防灾科技学院(北区),116.806272,39.969312,c250fa05426a2123c27da2ea,三河市
448,128,180,防灾科技学院,4113011775,中国地震局,廊坊市,本科,公办,防灾科技学院(南区),116.807168,39.961127,71bd2cc9ab2f94973913fd8c,三河市
449,128,180,防灾科技学院,4113011775,中国地震局,廊坊市,本科,公办,防灾科技学院,116.805695,39.956943,32b5e0c5c50e46b729fc488c,三河市
450,128,180,防灾科技学院,4113011775,中国地震局,廊坊市,本科,公办,防灾科技学院,116.805646,39.957074,a966a8c7a012b9364c6d46d4,三河市
451,128,180,防灾科技学院,4113011775,中国地震局,廊坊市,本科,公办,防灾科技学院,116.805695,39.956943,bfd0ec987e8882bce81e97e5,三河市
452,128,180,防灾科技学院,4113011775,中国地震局,廊坊市,本科,公办,防灾科技学院,116.805646,39.957074,ae03ddafb684e0776140a943,三河市
453,129,181,河北经贸大学,4113011832,河北省,石家庄市,本科,公办,河北经贸大学,114.499536,38.141249,917e98092f9aa6e32d473316,正定县
454,129,181,河北经贸大学,4113011832,河北省,石家庄市,本科,公办,河北经贸大学经济管理学院,114.464129,38.012633,1ce54c66675bc72b364aaeb5,桥西区
455,129,181,河北经贸大学,4113011832,河北省,石家庄市,本科,公办,河北经贸大学,114.463741,38.014276,19135a589fdc0a50b5f42fa3,桥西区
456,129,181,河北经贸大学,4113011832,河北省,石家庄市,本科,公办,河北经贸大学,114.494405,38.140321,05a8c95c01e6ffba260bd0aa,新华区
457,129,181,河北经贸大学,4113011832,河北省,石家庄市,本科,公办,河北经贸大学-旅游学院,114.49931,38.137626,5f941c65db3c593549fc8d61,新华区
458,130,182,中央司法警官学院,4113011903,司法部,保定市,本科,公办,中央司法警官学院,115.521249,38.887012,54435dd38c0491a59e95de7e,莲池区
459,130,182,中央司法警官学院,4113011903,司法部,保定市,本科,公办,中央司法警官学院-国家律师学院,115.520038,38.884316,6b64615bea2820095a3ac838,莲池区
460,131,183,河北传媒学院,4113012784,河北省教育厅,石家庄市,本科,民办,河北传媒学院(兴安校区),114.670816,37.912529,d5130ce8065e0a3e48cc4adb,栾城区
461,131,183,河北传媒学院,4113012784,河北省教育厅,石家庄市,本科,民办,河北传媒学院(警安校区),114.435674,38.102456,03b592ed7263699bcac3db89,新华区
462,131,183,河北传媒学院,4113012784,河北省教育厅,石家庄市,本科,民办,河北传媒学院(鹿泉校区),114.349365,38.171032,9ceb166d21b3fb6bc7f0259d,鹿泉区
463,131,183,河北传媒学院,4113012784,河北省教育厅,石家庄市,本科,民办,河北传媒学院新闻楼A区,114.671553,37.910234,3e2912074960f406eb1e9749,栾城区
464,131,183,河北传媒学院,4113012784,河北省教育厅,石家庄市,本科,民办,河北传媒学院影视艺术学院,114.671672,37.912919,966aad70c5fa06e00e3dda7d,栾城区
465,132,184,河北工程技术学院,4113012796,河北省教育厅,石家庄市,本科,民办,河北工程技术学院,114.473386,37.988065,b107a0f5f36c3db395031986,桥西区
466,132,184,河北工程技术学院,4113012796,河北省教育厅,石家庄市,本科,民办,河北工程技术学院-软件学院,114.472861,37.990123,abe54e5fa8c83e0e1df74d2e,桥西区
467,132,184,河北工程技术学院,4113012796,河北省教育厅,石家庄市,本科,民办,河北工程技术学院(北校区),114.468907,38.002722,8893a362cff035ff78f796f9,桥西区
468,133,185,河北美术学院,4113013075,河北省教育厅,石家庄市,本科,民办,河北美术学院(北校区),114.72302,38.351068,5ad9c2ae66094f796b49f3a2,新乐市
469,133,185,河北美术学院,4113013075,河北省教育厅,石家庄市,本科,民办,河北美术学院-北区,114.72321,38.35128,0dca892a3a2f9542902ca39d,新乐市
470,133,185,河北美术学院,4113013075,河北省教育厅,石家庄市,本科,民办,河北美术学院家属院,114.724518,38.352469,1e037ecda5cabebe40afe683,新乐市
471,135,187,河北外国语学院,4113013402,河北省教育厅,石家庄市,本科,民办,河北外国语学院,114.480438,37.901151,0a099637c5d9ffc1077ce84e,元氏县
472,135,187,河北外国语学院,4113013402,河北省教育厅,石家庄市,本科,民办,河北外国语学院,114.480374,37.901211,1d19556fb7a894897ab55cdd,元氏县
473,135,187,河北外国语学院,4113013402,河北省教育厅,石家庄市,本科,民办,河北外国语学院,114.480503,37.901091,44f28728fe3afc6f0f0a7034,元氏县
474,136,188,河北大学工商学院,4113013404,河北省教育厅,保定市,本科,民办,河北大学工商学院,115.571207,38.886258,1ea28ae7d40a5e784d5547a7,莲池区
475,137,189,华北理工大学轻工学院,4113013408,河北省教育厅,唐山市,本科,民办,华北理工大学轻工学院(丰润校区),118.177289,39.812732,053cdae0a667618971210bbe,丰润区
476,138,190,河北工业职业技术大学,4113016204,河北省,石家庄市,本科,公办,河北工业职业技术大学,114.467463,37.984297,e2c734e4727acc5d15a19072,桥西区
477,138,190,河北工业职业技术大学,4113016204,河北省,石家庄市,本科,公办,河北工业职业技术大学(北校区),114.467499,38.020642,7adae1252950c735c17da24e,桥西区
478,138,190,河北工业职业技术大学,4113016204,河北省,石家庄市,本科,公办,河北工业职业技术大学智能制造学院,114.464411,37.986444,0575779a05113ccce856faa4,鹿泉区
479,139,191,河北师范大学汇华学院,4113013411,河北省教育厅,石家庄市,本科,民办,河北师范大学汇华学院,114.470428,38.012563,9876ab2fb3e6a6294f3a5938,桥西区
480,139,191,河北师范大学汇华学院,4113013411,河北省教育厅,石家庄市,本科,民办,河北师范大学汇华学院(艺术学部),114.469052,38.011556,b576733d203a328ebfa822b0,桥西区
481,140,192,河北经贸大学经济管理学院,4113013414,河北省教育厅,石家庄市,本科,民办,河北经贸大学经济管理学院,114.464129,38.012633,1ce54c66675bc72b364aaeb5,桥西区
482,141,193,河北医科大学临床学院,4113013415,河北省教育厅,石家庄市,本科,民办,河北医科大学临床学院-南院,114.55654,38.020055,34e485084c469ee1d8d8913b,裕华区
483,141,193,河北医科大学临床学院,4113013415,河北省教育厅,石家庄市,本科,民办,河北医科大学临床学院南院基础医学院,114.555563,38.020638,70f0374e7faa7189ab059d41,裕华区
484,142,194,河北科技工程职业技术大学,4113016203,河北省,邢台市,本科,公办,河北科技工程职业技术大学,114.458623,37.091545,e116be5434ed387bc81b959c,信都区
485,143,195,河北工程大学科信学院,4113013578,河北省教育厅,邯郸市,本科,民办,河北工程大学科信学院,114.515134,36.577829,2455905f21aaae3657bfff68,邯山区
486,144,196,河北石油职业技术大学,4113016202,河北省,承德市,本科,公办,河北石油职业技术大学,117.969185,40.904239,a7c56ee0bc05deb3a2acc4bf,双桥区
487,146,198,石家庄铁道大学四方学院,4113013593,河北省教育厅,石家庄市,本科,民办,石家庄铁道大学四方学院(南校区),114.412919,37.889637,11762e604deb7070901fc9f3,元氏县
488,147,199,河北地质大学华信学院,4113013594,河北省教育厅,石家庄市,本科,民办,河北地质大学华信学院,114.778222,38.337794,0a9c06352c21d7b8f6c59c2e,新乐市
489,150,202,保定理工学院,4113013891,河北省教育厅,保定市,本科,民办,保定理工学院,115.491787,38.821286,7c5e480bab7682b4adb22a3e,莲池区
490,150,202,保定理工学院,4113013891,河北省教育厅,保定市,本科,民办,保定理工学院-工程技术学院,115.491715,38.821231,8fb6a4fc95d622462e4733cc,莲池区
491,150,202,保定理工学院,4113013891,河北省教育厅,保定市,本科,民办,保定理工学院,115.49153,38.824361,727290694dc5f9308605bf28,莲池区
492,150,202,保定理工学院,4113013891,河北省教育厅,保定市,本科,民办,保定理工学院-学生九舍(九号楼),115.492812,38.822109,131bc8e51e7518acd92f2881,莲池区
493,151,203,燕京理工学院,4113013895,河北省教育厅,廊坊市,本科,民办,燕京理工学院,116.811005,40.00617,a4110900152c645341d63e4f,三河市
494,151,203,燕京理工学院,4113013895,河北省教育厅,廊坊市,本科,民办,燕京理工学院,116.817375,40.006954,03525a87998062302b3a9fa9,三河市
495,152,204,北京中医药大学东方学院,4113013899,河北省教育厅,廊坊市,本科,民办,北京中医药大学东方学院西区,116.755173,39.597384,0a4f2586beb33d4bf8dc85ab,广阳区
496,153,205,沧州交通学院,4113014202,河北省教育厅,沧州市,本科,民办,沧州交通学院,117.32044,38.389979,bba873885811b4a0bca822f4,黄骅市
497,154,206,河北东方学院,4113014225,河北省教育厅,廊坊市,本科,民办,河北东方学院,116.75634,39.600794,aa0c1c62b84a47b06fc02c04,广阳区
498,154,206,河北东方学院,4113014225,河北省教育厅,廊坊市,本科,民办,河北东方学院,116.758579,39.60035,41fb5e9a4f6f596ad22dd6c0,广阳区
499,154,206,河北东方学院,4113014225,河北省教育厅,廊坊市,本科,民办,河北东方学院-C区,116.75292,39.620576,48a2d41def7e3d0f9ce32111,广阳区
500,155,207,河北中医学院,4113014432,河北省,石家庄市,本科,公办,河北中医学院家属院,114.462674,38.015537,6113ef77b27962148e77276e,桥西区
501,156,208,张家口学院,4113014458,河北省,张家口市,本科,公办,张家口学院,114.875113,40.849,09185c567a84965df1193752,桥西区
502,156,208,张家口学院,4113014458,河北省,张家口市,本科,公办,张家口学院,114.87675,40.847008,7d63a6820daee84c354aae9b,桥西区
503,156,208,张家口学院,4113014458,河北省,张家口市,本科,公办,张家口学院(明湖校区),114.861188,40.691493,b6e00ca1cac7a12c2dfaa769,桥西区
504,156,208,张家口学院,4113014458,河北省,张家口市,本科,公办,张家口学院,114.877264,40.846681,8923b163d058439df942b290,桥西区
505,156,208,张家口学院,4113014458,河北省,张家口市,本科,公办,张家口学院,114.876108,40.847417,a0f907b56c70b14fc9e33c04,桥西区
506,156,208,张家口学院,4113014458,河北省,张家口市,本科,公办,张家口学院南校区,114.859413,40.688511,d9f1d7e957b48f9c9fec2b9f,桥西区
507,157,209,河北环境工程学院,4213051721,河北省,秦皇岛市,本科,公办,河北环境工程学院,119.459776,39.874193,c316d5fd7472dfb995ca07a4,北戴河区
508,157,209,河北环境工程学院,4213051721,河北省,秦皇岛市,本科,公办,河北环境工程学院-综合教学区,119.459963,39.874425,64fbcfb379d73ba56fa3ccc9,北戴河区
509,157,209,河北环境工程学院,4213051721,河北省,秦皇岛市,本科,公办,河北环境工程学院北戴河校区(南门),119.528203,39.822953,6ee01020ac1287ef53e5c587,北戴河区
510,158,272,山西大学,4114010108,山西省,太原市,本科,公办,山西大学(坞城校区),112.593756,37.805857,b83640b88a77795cd42ce25f,小店区
511,158,272,山西大学,4114010108,山西省,太原市,本科,公办,山西大学,112.59094,37.809904,1d3ae7d53d125dbd09a8d400,小店区
512,158,272,山西大学,4114010108,山西省,太原市,本科,公办,山西大学,112.591091,37.81084,98701dd2c489db8482a12e67,小店区
513,158,272,山西大学,4114010108,山西省,太原市,本科,公办,山西大学,112.591105,37.810647,b95dd4cb65cce07fcd04efbf,小店区
514,159,273,太原科技大学,4114010109,山西省,太原市,本科,公办,太原科技大学(东校区),112.499391,37.881601,f757e6eea794b616260bd05e,万柏林区
515,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学,112.453582,38.02132,f1894c63907531acd618b7a9,尖草坪区
516,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学,112.449239,38.014332,894e8379d88f685208ccdd38,尖草坪区
517,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学艺术学院,112.457758,38.022332,067fb4e76fd2ea6f1fe999da,尖草坪区
518,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学(下客站),112.449319,38.014205,7f59cebc5bbf50a30bccdd81,尖草坪区
519,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学(下客站),112.449319,38.014205,21b3d5e94c77e65432f71d33,尖草坪区
520,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学(上客站),112.449232,38.014221,2c3f2c71c4f4bb9ff5c59cd4,尖草坪区
521,160,274,中北大学,4114010110,山西省,太原市,本科,公办,中北大学(上客站),112.449304,38.013983,678d0fe37ad6b1cfd72ce27b,尖草坪区
522,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学(迎西校区),112.528501,37.866621,4aaa583b3545ea10d92f2855,万柏林区
523,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学(虎峪校区),112.529803,37.859042,eb1a103e36162d820a5cb3a4,万柏林区
524,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学柏林校区,112.519186,37.865467,27b6a2c3efa67eaf25d2bb2c,万柏林区
525,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学-继续教育学院,112.519337,37.865937,a2f9ebcf66cb1298d0ff2317,万柏林区
526,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学-老干院,112.522378,37.86778,ff75bad83c9bfc98fd0eb0b1,万柏林区
527,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学-长风住宅小区,112.534216,37.833156,3da907f328f0c552b320a85f,万柏林区
528,161,275,太原理工大学,4114010112,山西省,太原市,本科,公办,太原理工大学继续教育学院,112.529178,37.862974,cf0b61e85af67e068d77273d,万柏林区
529,162,276,山西农业大学,4114010113,山西省,晋中市,本科,公办,山西农业大学(山西省农业科学院)太谷校区,112.590262,37.429983,06d2dffd52ea83f788f15d38,太谷区
530,162,276,山西农业大学,4114010113,山西省,晋中市,本科,公办,山西农业大学信息学院,112.579356,37.457115,fe939dc22b73b1874d776e97,太谷区
531,163,277,山西医科大学,4114010114,山西省,太原市,本科,公办,山西医科大学(迎泽校区),112.56077,37.856398,1bf85b25980c01a5a1a9345a,迎泽区
532,163,277,山西医科大学,4114010114,山西省,太原市,本科,公办,山西医科大学晋祠学院(太原校区),112.435446,37.692847,5211d219915e30597dc8765d,晋源区
533,163,277,山西医科大学,4114010114,山西省,太原市,本科,公办,山西医科大学-南家属院,112.559525,37.855052,76045b08f6176cec9d82ea3f,迎泽区
534,163,277,山西医科大学,4114010114,山西省,太原市,本科,公办,山西医科大学-职业技术学院,112.55917,37.855888,8ddcb1e5d19782c61ce999e3,迎泽区
535,163,277,山西医科大学,4114010114,山西省,太原市,本科,公办,山西医科大学-法医学院,112.559571,37.857897,85bc4caaf393aa6e72210b9e,迎泽区
536,163,277,山西医科大学,4114010114,山西省,太原市,本科,公办,山西医科大学第二医院(西院区),112.482013,37.863734,e65b6e694191787102897243,万柏林区
537,164,278,长治医学院,4114010117,山西省,长治市,本科,公办,长治医学院,113.12463,36.178657,edd64ce164fc5b903ee2318a,城区
538,164,278,长治医学院,4114010117,山西省,长治市,本科,公办,长治医学院(五龙校区),113.092443,36.093021,7a6a5141e9018426213bf2ff,上党区
539,164,278,长治医学院,4114010117,山西省,长治市,本科,公办,长治医学院,113.12388,36.177693,a4648d35aea441404d55470a,潞州区
540,164,278,长治医学院,4114010117,山西省,长治市,本科,公办,长治医学院,113.123337,36.17785,799b2b3b905941dce812e4b0,潞州区
541,164,278,长治医学院,4114010117,山西省,长治市,本科,公办,长治医学院,113.122794,36.178008,384b8debc12bfacfd618b7e9,潞州区
542,164,278,长治医学院,4114010117,山西省,长治市,本科,公办,长治医学院南教学区,113.125118,36.175448,d207cdfb1c8c8fd46318093f,潞州区
543,165,279,山西师范大学,4114010118,山西省,临汾市,本科,公办,山西师范大学(太原校区),112.668678,37.748519,b03cb59ed4392e024e776e9d,小店区
544,166,280,太原师范学院,4114010119,山西省,太原市,本科,公办,太原师范学院(南校区),112.612558,37.786789,ab387cab315109ec55bfff73,小店区
545,166,280,太原师范学院,4114010119,山西省,太原市,本科,公办,太原师范学院附属中学,112.583946,37.869439,96b672aa847f7c74ce04ef74,迎泽区
546,166,280,太原师范学院,4114010119,山西省,太原市,本科,公办,太原师范学院附属小学,112.613522,37.785957,3c0ea7c513b5189dfbf0cb4f,小店区
547,167,281,山西大同大学,4114010120,山西省,大同市,本科,公办,山西大同大学,113.360792,40.100621,2e2b85e3eca98a911c580051,平城区
548,167,281,山西大同大学,4114010120,山西省,大同市,本科,公办,山西大同大学浑源师范分校,113.712274,39.704013,1cea15a9945ecfc407fef556,浑源县
549,167,281,山西大同大学,4114010120,山西省,大同市,本科,公办,山西大同大学附属小学(东门),113.328498,40.07848,bbf04f8bf143d1ae095cb300,平城区
550,168,282,晋中学院,4114010121,山西省,晋中市,本科,公办,晋中学院,112.727671,37.746726,d605930d78d0e8932bd7abd0,榆次区
551,168,282,晋中学院,4114010121,山西省,晋中市,本科,公办,晋中学院,112.726978,37.744057,034d893d17e00ad7f4b9165e,榆次区
552,168,282,晋中学院,4114010121,山西省,晋中市,本科,公办,晋中学院,112.72407,37.743937,1ad496e59a4eda97b13c8196,榆次区
553,168,282,晋中学院,4114010121,山西省,晋中市,本科,公办,晋中学院,112.726978,37.744057,9eccd3d70a44659f14948eaf,榆次区
554,169,283,长治学院,4114010122,山西省,长治市,本科,公办,长治学院北校,113.143332,36.216985,550b9c65d2b3a663f90cadfe,潞州区
555,169,283,长治学院,4114010122,山西省,长治市,本科,公办,长治学院(南校区),113.153894,36.195456,b9642d4eaf258cd3b04c496b,潞州区
556,169,283,长治学院,4114010122,山西省,长治市,本科,公办,长治学院,113.142284,36.215198,3e01bcfd03c1d4072bfc4862,潞州区
557,169,283,长治学院,4114010122,山西省,长治市,本科,公办,长治学院,113.141854,36.214983,59005147c99028a132169b4a,潞州区
558,170,284,运城学院,4114010123,山西省,运城市,本科,公办,运城学院,110.938629,35.129643,828678d3026023702cb96d30,盐湖区
559,170,284,运城学院,4114010123,山西省,运城市,本科,公办,运城学院,110.941964,35.125087,4553f65d6e17fa66adcb66a4,盐湖区
560,170,284,运城学院,4114010123,山西省,运城市,本科,公办,运城学院附属中学,111.028146,35.035677,a431ecff0dc8a41cd3ff2381,盐湖区
561,171,285,忻州师范学院,4114010124,山西省,忻州市,本科,公办,忻州师范学院(南校区),112.74473,38.418392,46730d54fbb9b6ec04fef588,忻府区
562,171,285,忻州师范学院,4114010124,山西省,忻州市,本科,公办,忻州师范学院(新校区),112.74071,38.501435,a7c2ab5bf756a77772210b49,忻府区
563,171,285,忻州师范学院,4114010124,山西省,忻州市,本科,公办,忻州师范学院(五寨分院),111.844792,38.917187,beabdbf4b923999b7069d3d1,五寨县
564,171,285,忻州师范学院,4114010124,山西省,忻州市,本科,公办,忻州师范学院,112.732368,38.503933,bc850186d8a58c62902ca331,忻府区
565,171,285,忻州师范学院,4114010124,山西省,忻州市,本科,公办,忻州师范学院,112.732368,38.503933,1108542a77521f8ad42ce27c,忻府区
566,171,285,忻州师范学院,4114010124,山西省,忻州市,本科,公办,忻州师范学院东区家属院,112.739383,38.439638,2c0bd6c51710e9ab43ab9a63,忻府区
567,172,286,山西财经大学,4114010125,山西省,太原市,本科,公办,山西财经大学(坞城校区),112.595713,37.797364,93eaeda1f4b3354c4d776e74,小店区
568,172,286,山西财经大学,4114010125,山西省,太原市,本科,公办,山西财经大学(迎泽校区),112.560945,37.846621,b039b75d73baa4eb6e20b9c7,迎泽区
569,172,286,山西财经大学,4114010125,山西省,太原市,本科,公办,山西财经大学坞城校区-南院,112.592793,37.792816,59d3e5ad0af9a79958f6bec9,小店区
570,172,286,山西财经大学,4114010125,山西省,太原市,本科,公办,山西财经大学坞城校区-北院,112.595489,37.797365,08b172a10028ee57d6b74e41,小店区
571,173,287,山西中医药大学,4114010809,山西省,太原市,本科,公办,山西中医药大学(太原校区),112.536637,37.849002,74f3c43486d3c0014f3a59e6,万柏林区
572,173,287,山西中医药大学,4114010809,山西省,太原市,本科,公办,山西中医药大学附属医院(平阳路分院),112.558172,37.834649,60d099c3123397d8ece4a583,小店区
573,174,288,吕梁学院,4114010812,山西省,吕梁市,本科,公办,吕梁学院,111.154173,37.588502,ed5de26fc2d2c150dbecedaa,离石区
574,174,288,吕梁学院,4114010812,山西省,吕梁市,本科,公办,吕梁学院(南),111.154849,37.584073,6d2413c3d1d50dbd9d95de9e,离石区
575,174,288,吕梁学院,4114010812,山西省,吕梁市,本科,公办,吕梁学院,111.153447,37.58747,5d75c0da296a5408cd04ef33,离石区
576,175,289,太原学院,4114011242,山西省,太原市,本科,公办,太原学院,112.613751,37.699497,2bfb7de160144ae44054d7f3,小店区
577,175,289,太原学院,4114011242,山西省,太原市,本科,公办,太原学院(中校区),112.553318,37.841424,6a8945eba9713f15f32d8317,小店区
578,175,289,太原学院,4114011242,山西省,太原市,本科,公办,太原学院,112.586129,37.875864,a3e8341c4494b7944afd3f5a,迎泽区
579,175,289,太原学院,4114011242,山西省,太原市,本科,公办,太原学院,112.609213,37.701831,07775dcac87e387e81a12e98,小店区
580,176,290,山西警察学院,4114012111,山西省,太原市,本科,公办,山西警察学院(新校区),112.504474,37.573639,1160f6a85a0de14dd518b79c,清徐县
581,176,290,山西警察学院,4114012111,山西省,太原市,本科,公办,山西警察学院(小店校区),112.573051,37.711245,2d2295568122a501e0110370,小店区
582,177,291,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办,山西应用科技学院(新校区),112.58387,37.62989,7f9d5000d864a9fbf603b842,小店区
583,177,291,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办,山西应用科技学院,112.58149,37.628644,3945c8dc4bb00c35b6f42fa0,小店区
584,177,291,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办,山西应用科技学院,112.580183,37.62625,ec37f518c3959cf188b9887e,小店区
585,177,291,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办,山西应用科技学院,112.584271,37.626919,9c5179dc1ef79a7d6cc02c4b,小店区
586,177,291,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办,山西应用科技学院,112.583955,37.626944,f202870d97e79918081cc780,小店区
587,177,291,山西应用科技学院,4114012779,山西省教育厅,太原市,本科,民办,山西应用科技学院,112.580651,37.629282,add6ecee2fbb8d70db2f2865,小店区
588,179,293,山西工学院,4114013534,山西省,朔州市,本科,公办,山西工学院,112.453421,39.380884,d7ecce2b15c344e7c5effb99,朔城区
589,179,293,山西工学院,4114013534,山西省,朔州市,本科,公办,山西工学院,112.453194,39.379029,993384d4b8cd218809b93a8e,朔城区
590,179,293,山西工学院,4114013534,山西省,朔州市,本科,公办,山西工学院,112.452504,39.379132,85c8c926102f37ee882fb525,朔城区
591,179,293,山西工学院,4114013534,山西省,朔州市,本科,公办,山西工学院-宿舍前院,112.457235,39.380751,8401da88a41f2f22e812e425,朔城区
592,179,293,山西工学院,4114013534,山西省,朔州市,本科,公办,山西工学院附属中学,112.392335,39.350727,805f5b1f26df700e28201ad7,朔城区
593,180,294,晋中信息学院,4114013535,山西省教育厅,晋中市,本科,民办,晋中信息学院,112.579356,37.457115,fe939dc22b73b1874d776e97,太谷区
594,180,294,晋中信息学院,4114013535,山西省教育厅,晋中市,本科,民办,晋中信息学院-创业学院,112.579434,37.457563,da001e1562b5f5622afc48e3,太谷区
595,180,294,晋中信息学院,4114013535,山西省教育厅,晋中市,本科,民办,晋中信息学院-青藤书院,112.58821,37.455978,8bd0921170c2a3a440ab9ae8,太谷区
596,180,294,晋中信息学院,4114013535,山西省教育厅,晋中市,本科,民办,晋中信息学院经济管理学院,112.583621,37.456785,0da0cd6b312b2b2860180991,太谷区
597,181,295,山西师范大学现代文理学院,4114013537,山西省教育厅,临汾市,本科,民办,山西师范大学现代文理学院-学生宿舍区,111.558449,36.091341,3928257281517cff081cc775,尧都区
598,181,295,山西师范大学现代文理学院,4114013537,山西省教育厅,临汾市,本科,民办,山西师范大学现代文理学院公寓楼-南区,111.555854,36.089629,a643b29084a8c57f8b2fb500,尧都区
599,181,295,山西师范大学现代文理学院,4114013537,山西省教育厅,临汾市,本科,民办,山西师范大学现代文理学院公寓楼-北区,111.558073,36.091847,e0637221f31b6e1c4e2fdf55,尧都区
600,183,297,山西科技学院,4114013597,山西省,晋城市,本科,公办,山西科技学院,112.950505,35.542435,57547ad3c576a1d402294ff6,泽州县
601,183,297,山西科技学院,4114013597,山西省,晋城市,本科,公办,山西科技学院-实3楼(晋城校区),112.951156,35.544478,ec0d5f016dc8283c157643ec,泽州县
602,183,297,山西科技学院,4114013597,山西省,晋城市,本科,公办,山西科技学院-2号读书楼(晋城校区),112.954577,35.545611,dd98bf9b0f0ab94188db7382,泽州县
603,184,298,山西医科大学晋祠学院,4114013598,山西省教育厅,太原市,本科,民办,山西医科大学晋祠学院(太原校区),112.435446,37.692847,5211d219915e30597dc8765d,晋源区
