num,campusID,name,lng,lat,address,uid,city,type,district,
36,4132010329,江苏警官学院,118.763545,31.999196,小行路16号,1f28e4b8184c58167069d3f8,南京市,本科,雨花台区
37,4132010329,江苏警官学院(浦口校区),118.662871,32.098162,南京市浦口区石佛寺三宫48号,03f6fc6e65b28fe2c71e51b0,南京市,本科,浦口区
38,4132010330,南京体育学院(灵谷寺校区),118.873541,32.049554,南京市玄武区灵谷寺路8号,49a02a7a4f1885402b201aec,南京市,本科,玄武区
39,4132010330,南京体育学院(仙林校区),118.976091,32.121628,南京市栖霞区仙林大道169号,57e60e54895c837fafee7ab9,南京市,本科,栖霞区
40,4132010330,南京体育学院奥林匹克学院,118.571476,31.845789,南京市江宁区滨江开发区翔凤路168号,560174b57a2e317d5b109365,南京市,本科,江宁区
41,4132010330,南京体育学院(五棵松校区),118.888784,32.052531,江苏省南京市栖霞区仙灵大道169号,58f21d6b294e57a3631c67de,南京市,本科,栖霞区
42,4132010331,南京艺术学院,118.76003,32.068545,江苏省南京市鼓楼区北京西路74号,a07b1768e68dd54ea8f7298a,南京市,本科,鼓楼区
43,4132010331,南京艺术学院-高等职业教育学院,118.762076,32.070951,江苏省南京市鼓楼区虎踞北路15号,e5028c1d2a9f6cde7f29bd19,南京市,本科,鼓楼区
44,4132010850,南京工业职业技术大学(仙林校区),118.945686,32.126757,江苏省南京市栖霞区仙林大学城羊山北路1号,285b5874c43858e4cf06a4bb,南京市,本科,栖霞区
45,4132010850,南京工业职业技术大学(天堂校区),118.840701,32.023217,江苏省南京市秦淮区军农路14号,f0a67d58834098714afd3fd4,南京市,本科,秦淮区
46,4132010850,南京工业职业技术大学(中山校区),118.829241,32.04498,江苏省南京市秦淮区中山东路532-2号堂校区a2栋,72d869f838f19e8121022057,南京市,本科,秦淮区
47,4132011122,三江学院,118.759861,31.963802,江苏省南京市雨花台区龙西路310号,71b297acf4888665130daa21,南京市,本科,雨花台区
